player_id,session_id,level,card_count,shuffle_moves,memorize_time,accuracy,mistakes,reaction_time,completion_time,best_streak,target
6.0,6,10,5,5,2.3168237628111683,0.698810704847715,1,2.3527183767728173,34.85929535847523,5,1
6.0,7,3,6,5,2.7342605439510677,0.5630680268413907,2,2.3662179715248155,31.623965092147273,4,0
6.0,8,6,8,13,4.302997711598264,0.6391830745211116,2,2.825950102599417,31.215279823608256,4,1
6.0,9,3,6,14,4.7703968816742925,0.6440513492071296,5,2.2549392442073626,27.206716126811777,2,0
7.0,0,8,5,11,3.693122448159201,0.39487746725590933,4,2.715961312299214,31.872377873947556,0,0
7.0,1,10,4,10,4.075522685010165,0.43956428790185903,2,3.0336272908890387,30.713412878164633,1,0
7.0,2,7,6,11,6.967210251933037,0.482573490881015,4,3.0750417812368176,28.926954814552715,3,1
7.0,3,5,5,11,2.5330414705253865,0.40899018129104286,5,2.847300898468016,36.714857533681496,3,0
7.0,4,5,3,7,7.099852228883972,0.5195059164937161,3,2.929687820900879,33.22164848743087,2,0
7.0,5,7,6,5,5.269086554507094,0.47515701786019804,2,2.8379030425791374,29.50166482767891,1,0
7.0,6,9,3,13,6.632074857859942,0.5130106273064231,3,2.762643514486359,30.882458816738463,4,1
7.0,7,9,5,6,5.807494505301823,0.5229077820119069,4,2.9862787045470327,34.27502743899771,5,1
7.0,8,1,6,13,6.92226504469384,0.5589969342278058,4,2.5155983701655407,30.42140589112929,2,0
7.0,9,6,3,12,2.9734004346948764,0.49616790229330326,0,2.974008338723084,39.409224712926104,3,1
8.0,0,9,5,7,5.244762529913267,0.4293242117199508,5,2.9691711179951823,29.34451451946226,3,0
8.0,1,4,3,10,6.438027804360582,0.5313683972860825,2,2.793846209810349,30.584801788671722,3,0
8.0,2,2,3,4,6.117963180116584,0.5834033820250586,4,2.421401326668432,24.033339559660575,2,0
8.0,3,4,5,2,6.596388659211815,0.5304674712645453,5,2.4242570685836413,25.78868845346984,5,0
8.0,4,4,2,10,4.528664249475485,0.5788015774078271,9,2.328523658494703,24.509999529708043,1,0
8.0,5,1,8,10,2.0744242176638887,0.46979980966660434,3,2.940050137016767,29.61097520240471,1,0
8.0,6,8,3,10,3.9824480232546433,0.5264503654791449,3,3.1271748586131425,32.595125684135446,2,0
8.0,7,1,6,14,5.1514385451209606,0.5847177331215557,0,2.516212665416442,31.548064018394317,3,1
8.0,8,4,6,7,5.642537472312524,0.5805392656693686,3,2.9546617306198897,29.86703322325067,6,1
8.0,9,9,3,2,2.2385957899314173,0.39374400734115095,4,3.0831227727800026,29.355574091868025,5,0
9.0,0,1,8,9,2.220328175004927,0.57374893001185,4,2.2151365456327072,28.186099456196782,5,1
9.0,1,3,4,14,7.576560166838684,0.6315597457064025,1,2.302888210792907,29.336930843486606,8,1
9.0,2,7,2,5,6.119539480955641,0.6489130923310198,2,1.936597127283875,31.953596725678803,2,0
9.0,3,7,3,14,6.072019740035389,0.580168403932954,2,2.4540476511889495,30.55866455310736,5,0
9.0,4,8,3,2,6.169294242055755,0.5282332941744178,0,2.4658098600727647,30.27641991989996,5,1
9.0,5,2,5,4,2.4656878683886454,0.6397973491811152,3,1.9727512427851648,21.467493904093054,4,0
9.0,6,9,8,5,4.357845352071747,0.6077574820421767,2,3.1589047203065013,33.40533755382555,1,0
9.0,7,1,2,7,7.0828369381627105,0.6165319311823498,3,1.9147516706286656,26.073035057746797,4,0
9.0,8,3,3,7,6.537281683701061,0.592246153509586,1,1.9749389159825026,26.247859024909886,10,1
9.0,9,1,6,3,3.0100217355147816,0.6644658691082429,2,2.255365033503157,30.33525260590755,6,1
10.0,0,8,6,4,2.9031289499804815,0.5924769097453908,3,2.377858828378134,29.96498908947618,6,0
10.0,1,2,4,7,5.2003197725921755,0.7852759910546105,1,1.8678565911654221,27.316175896767252,10,1
10.0,2,6,4,2,5.376270194134035,0.7998777604074189,4,1.7687863230511964,33.55738877726144,5,1
10.0,3,1,2,2,7.35854123117249,0.733466761150374,0,1.6435983570359896,26.117011625183046,8,1
10.0,4,5,5,3,4.0004439329546635,0.6878343455724157,4,2.408887965395104,31.64732514266317,1,0
10.0,5,8,6,13,5.951243094020329,0.524597046856001,3,2.176265164310911,31.40503097146542,3,0
10.0,6,3,8,13,5.462243986771465,0.5794453503455628,3,2.3435479193689592,33.62108792861732,4,0
10.0,7,7,4,7,3.9289742074872915,0.714214696921879,2,2.16080100620091,29.915508483919222,6,1
10.0,8,8,8,5,5.82254502248543,0.47626462825330174,1,2.6803408628028995,32.7971242078251,4,0
10.0,9,2,3,9,5.77734618135042,0.6361291940852533,0,1.7422421242592843,29.42036505436906,0,0
11.0,0,10,6,11,6.290232313104103,0.4035768294579761,4,3.195549296924417,35.690848270833435,4,1
11.0,1,6,5,4,2.5357371471534376,0.37201919837402075,5,3.0341603283843352,29.886635627166996,5,1
11.0,2,5,5,4,5.806038438267226,0.3353680906233403,4,2.8140954797588464,31.62582679916217,5,0
11.0,3,4,6,8,5.646512733516335,0.3657979974605331,3,3.1192543285752596,27.911078321126553,2,0
11.0,4,4,6,13,2.2580417112016367,0.4366368368251229,4,3.163899106351452,34.499661357919436,0,0
11.0,5,3,8,2,7.436395314118192,0.45584034918393,3,3.1193220871569323,29.523553928346722,2,0
11.0,6,10,5,12,5.452132419509336,0.3548876672406815,3,2.9977691845429457,38.64777310270659,0,0
11.0,7,9,8,13,2.0081217542928087,0.2605995160494671,4,3.385751271348179,38.33484900843768,1,0
11.0,8,6,4,5,7.3967312752766095,0.48281703948292615,2,2.8138255582646403,33.05969933828809,4,1
11.0,9,6,2,2,3.3522876080405952,0.5739364568487773,1,2.9781679657655262,31.41051595052098,3,1
12.0,0,1,2,5,4.024040846102141,0.6835091411199329,0,2.4428652838048373,29.23846618487489,4,1
12.0,1,6,4,3,3.451359764677335,0.6466044627034763,2,2.5280529905472893,27.365574058187505,3,1
12.0,2,6,6,9,3.2551127924475667,0.5095319392725023,7,2.6828735329686513,37.85910721717042,3,0
12.0,3,3,6,12,4.13024633871175,0.4860785239551536,7,2.437290125204839,26.153096618323183,10,1
12.0,4,10,5,9,7.088252537608904,0.5059595324770816,1,2.6235928806787867,38.15102316148278,2,0
12.0,5,2,4,2,2.2694677939736954,0.6174662466143174,3,1.8530319012080463,30.573432072641403,6,1
12.0,6,4,5,8,5.03574744640959,0.5633069262243888,5,2.521862290691702,26.83277270591366,8,1
12.0,7,9,4,8,2.1968577447716506,0.4613253469167794,4,2.445382019335653,35.56145677918369,3,0
12.0,8,4,6,6,4.350943779701,0.6566469888733012,1,2.907388408448841,34.07848526396117,2,1
12.0,9,4,4,4,2.311405661523854,0.5575454646479321,1,2.491784355139349,32.85258904078051,7,1
13.0,0,6,5,8,3.322930608134638,0.5433657036205205,2,2.880052122553358,31.606993976799664,5,1
13.0,1,5,6,7,6.684391119205406,0.46512539228984934,4,2.4362443564969625,30.92920625484128,3,0
13.0,2,9,6,10,4.072051713469327,0.5014179786212282,5,2.8976972992502508,35.48939523703779,1,0
13.0,3,4,4,9,6.785284163223197,0.6274952772455504,2,2.390646353489522,37.64725218980444,6,1
13.0,4,3,4,13,3.3603642939797798,0.5637556694241247,5,2.530908259065029,31.468802630285875,5,1
13.0,5,5,4,6,4.11775102071414,0.5618749181748215,4,2.287150854221518,32.27336829905657,3,0
13.0,6,7,5,2,5.850406383791349,0.6206291437426615,3,2.739096864444168,26.855092934680545,3,0
13.0,7,1,3,7,5.286708166299917,0.5834940543171654,3,2.2403323836398163,22.560741104590107,6,0
13.0,8,10,4,8,2.4618768023897974,0.4710004733402275,4,2.622807911981907,36.16287784980508,3,0
13.0,9,4,2,4,2.6354348264225456,0.6624489057961656,4,2.621097298131308,29.906002037505136,2,0
14.0,0,4,2,10,4.701525476857342,0.49072822618265005,4,2.7838969324664213,29.724473691321908,3,0
14.0,1,4,6,12,6.340686907100006,0.42767265203094956,0,3.239435529665914,36.50347822776033,3,1
14.0,2,1,6,8,2.300111460926673,0.4113849872161795,4,2.432943119316508,30.533666097341307,3,0
14.0,3,6,2,8,6.427504360124153,0.5405062469839466,2,2.7163317393474378,32.109100687360616,4,1
14.0,4,8,4,6,4.468036798994863,0.457233229381105,5,3.0535269536996705,36.670402048571724,2,0
14.0,5,7,6,12,4.946574376298991,0.39576256440456564,5,2.973093694701491,33.26192963548915,0,0
14.0,6,10,5,6,6.480659837202308,0.45806608328518816,2,3.0631621107270606,32.851126142424036,2,1
14.0,7,10,5,9,6.735757089918113,0.4442832878152762,5,2.950169743596384,31.13753319999034,2,1
14.0,8,6,6,11,7.306259282137828,0.4009006734157296,1,2.508978178433521,31.685861790218002,3,1
14.0,9,1,6,3,5.191334474045085,0.41053901636254353,4,2.7779008001513854,30.578442718757305,3,0
15.0,0,10,5,12,3.4721138849972664,0.4977929961401626,3,2.5353666800758363,27.001623568876678,4,1
15.0,1,2,3,4,5.2801115305957325,0.7395623579378143,1,2.118902281944332,27.161207466478082,11,1
15.0,2,9,4,14,4.448714340955538,0.514857632697268,7,2.6482918821400627,31.133991828701383,5,1
15.0,3,9,3,4,3.6852917911174625,0.5512809744264542,1,2.1125236700731116,29.5938930253666,9,1
15.0,4,3,4,4,4.103123205716971,0.6041668997316417,3,2.1703492054380775,29.648789860318452,1,0
15.0,5,2,6,9,5.290514977961376,0.5428338108680826,0,2.420994043016796,33.59023691679649,8,1
15.0,6,9,5,7,6.499866790712424,0.5686649122753958,5,2.5320892809954265,36.40430880221929,3,0
15.0,7,2,8,13,6.346066437977238,0.5464511894093922,3,2.111139967443962,24.817157540667118,6,1
15.0,8,5,3,14,5.928254452137795,0.625708708718197,5,2.4513673862983225,28.856470301002435,8,1
15.0,9,8,6,8,7.976946040992673,0.4846527715198209,4,2.7013730206618254,28.533439856467062,4,0
16.0,0,1,4,5,7.350265191216476,0.5288736915983787,0,2.7415796628391544,27.22021765383093,0,1
16.0,1,8,3,2,6.57381574700576,0.4679849712434249,1,2.9049565580749035,36.101199775297886,8,1
16.0,2,4,4,8,7.569092588683709,0.48928161818625937,7,2.7848768485206383,29.61895098816602,4,0
16.0,3,5,2,12,6.182814835350856,0.45931196995467133,2,2.9451467208405875,35.19981429703741,3,0
16.0,4,2,5,3,6.67461551837472,0.600464516040271,6,2.7642014981520484,23.86101768958143,4,1
16.0,5,8,6,9,3.3847679235591905,0.4217942781020185,8,3.081494469099758,34.88684167632966,0,0
16.0,6,3,5,6,7.384195194745591,0.5173458081710903,2,2.676396013707653,28.1263443031694,5,1
16.0,7,2,5,11,3.376194662226034,0.45395394563131836,2,2.7443848216058733,30.628391046990902,6,1
16.0,8,8,6,9,2.778073869345412,0.35237313712290463,2,2.7863551570947838,33.33914136064339,2,1
16.0,9,7,8,3,6.975885404754557,0.4428993410921203,5,2.9474153785307364,32.65610403262132,4,1
17.0,0,2,2,7,6.350036457794713,0.7268993827872848,6,2.370470818892254,22.94645625751326,8,1
17.0,1,4,4,10,5.0831044074595875,0.536363074103432,7,2.2854924228664677,32.55423127227221,4,0
17.0,2,6,3,7,5.623105895241667,0.6512360387515238,5,2.8275029443992263,30.719079374710773,2,0
17.0,3,5,3,5,3.498013716441381,0.660493262676095,1,2.4595479390952537,30.03356904192644,4,1
17.0,4,1,3,9,7.524437902055812,0.5960229090135328,4,2.083137856827281,18.532971840075188,6,1
17.0,5,5,2,9,3.3604471064416677,0.5498325083541555,3,2.1297875637784234,31.529101514209785,8,1
17.0,6,9,2,9,3.686298501001335,0.5141476966942722,3,2.32556070268838,28.60584424765105,4,1
17.0,7,5,6,4,5.148413825968593,0.5865319745881469,3,2.523027472574363,30.969214328930452,8,1
17.0,8,10,2,12,4.038621453793063,0.6099029425243059,4,2.530835900193078,30.464122229858535,6,1
17.0,9,6,5,12,2.5541631686682713,0.45806687417444475,2,2.6635079686164707,33.790512181612534,4,1
18.0,0,8,3,4,7.426158649963144,0.5594710825195335,1,2.704373752406066,31.528812623089422,7,1
18.0,1,9,3,4,4.052645725181565,0.4426571961377739,3,2.3123544091013466,31.831447123415433,4,1
18.0,2,9,3,6,4.130789886522876,0.491861742940132,4,2.655406629470296,33.39343926179059,1,0
18.0,3,5,3,14,2.453966623424665,0.48791855538026785,2,2.7929387292009302,31.001702439168074,6,1
18.0,4,8,6,14,6.9124413769043045,0.431892616066667,1,2.98376077811422,34.12420887421844,2,1
18.0,5,1,2,11,4.155252481896142,0.5507656008109534,4,2.3289465519157715,31.251303450973143,2,0
18.0,6,6,4,9,6.850434433362146,0.48917142952174536,3,2.868804970128137,31.11191864384055,1,0
18.0,7,5,3,5,3.4986329746791185,0.5546866655358564,5,2.576124462949253,24.746876792076854,3,0
18.0,8,4,5,4,4.4192465367995135,0.5429739421519506,3,2.678750007266603,26.772808003717145,3,1
18.0,9,4,4,13,7.443493666138435,0.4266207578589807,1,2.9869141789288625,30.75690272136041,2,0
19.0,0,9,6,3,7.317090632776071,0.5670016655788771,5,2.9625275116784575,30.693238423815842,6,1
19.0,1,2,3,10,3.850809688936904,0.5762059131526769,2,2.758653984288774,26.768713515868814,6,1
19.0,2,10,4,10,5.621172839006726,0.5389282273971859,2,2.975342070276216,28.724080884866407,3,1
19.0,3,8,2,11,7.387787881086731,0.561981313797173,1,2.7667866884659786,35.06036637482223,2,1
19.0,4,5,8,14,3.8276141346451427,0.3903785617249729,1,2.6985275148117784,33.80815225753207,5,1
19.0,5,10,5,13,4.386106486598328,0.43610137150130773,6,2.7600393839191337,34.41690572917913,3,1
19.0,6,8,5,6,2.5255477844356786,0.48593845196046337,2,2.643161771082462,34.95491410218845,5,1
19.0,7,5,6,12,7.464816025818879,0.5179316464884937,4,2.750573706282366,30.383783243799257,5,1
19.0,8,4,5,5,2.7326690955457273,0.5421281881565346,4,2.4190919164781426,30.75780896416095,2,0
19.0,9,2,6,11,4.667169518300958,0.49856865997305605,2,2.8604350907547262,28.676075619992684,7,1
20.0,0,7,6,12,3.6736284564408606,0.4744509573132105,3,3.3401255923167747,37.1439361574346,3,1
20.0,1,8,3,12,7.782938965270842,0.5409440574377301,1,2.7770440615612335,30.77148009632805,4,1
20.0,2,6,2,5,6.208299713358141,0.5860804778816217,1,2.192320471289038,28.661222929486538,9,1
20.0,3,5,5,5,5.3835174005337425,0.511689909092647,1,2.618557445869306,27.78171825273973,3,1
20.0,4,4,6,5,6.361032986289425,0.4488671055838451,5,2.7486378452525964,29.437004336715276,2,0
20.0,5,1,6,8,5.33947057101292,0.5664506749973159,2,2.384749726356236,30.505197730923427,4,1
20.0,6,3,2,13,3.5268879897095617,0.5455347472877363,4,2.4594797504644283,22.971435885718495,3,0
20.0,7,4,5,8,2.486231662790341,0.5481811805632456,3,2.263943975581974,29.95614067489687,5,1
20.0,8,1,4,13,2.769955173132587,0.6163019650597905,6,2.7101780723199855,36.312115022819654,2,0
20.0,9,10,3,4,4.8709464206431345,0.4555617808938818,2,2.885927585126566,37.89202604543365,3,0
21.0,0,3,8,5,3.846625431758895,0.6297942002444549,5,2.4175563997138014,32.09910195651012,3,0
21.0,1,8,2,14,6.599163897329763,0.557404371469172,3,2.2599814770798723,34.41297968294245,4,0
21.0,2,9,3,10,2.372220581772689,0.5724600006022718,3,2.0107178127182457,27.676314062972086,4,1
21.0,3,6,5,11,2.368677740784725,0.4803490152001286,5,2.73972985517928,36.72139762753085,3,0
21.0,4,2,5,2,5.719811389244985,0.6211250249920013,0,2.224030152536108,24.449371284511933,4,1
21.0,5,9,3,13,3.7779548113988004,0.5506898270256623,1,2.8473440467925824,27.182984693309987,5,1
21.0,6,2,5,13,6.971917436709735,0.5922551715508766,4,2.413701144102105,29.913072700638413,6,0
21.0,7,9,8,6,2.0774433678859516,0.382088536055865,3,2.5974998880801774,32.906623253878585,5,0
21.0,8,2,5,2,5.021281889071317,0.6632691167369922,1,2.2485897815232483,28.640794897614082,2,0
21.0,9,1,2,11,3.1090303876821497,0.6486222913576148,0,2.375466369927302,28.535507626515404,4,1
22.0,0,3,4,11,3.213763694949222,0.4386043213116253,5,2.7624880374840095,29.037981329135256,1,0
22.0,1,3,2,13,3.548623574962811,0.48947857494157293,5,2.3168591022278258,28.52113512793,8,1
22.0,2,7,4,7,6.105885493552068,0.5100531240654909,1,2.3834568519250294,34.86836016779766,3,1
22.0,3,1,5,10,2.5905451346082122,0.541097895338754,5,2.892330909425216,34.0730943081781,3,1
22.0,4,2,2,8,6.6945548732767275,0.5457449581689564,2,2.5325807596255068,26.087255779369634,6,1
22.0,5,10,4,3,5.913650665394301,0.5009625591607285,4,3.109309974545505,33.910939987382385,1,0
22.0,6,7,8,6,4.60431305648574,0.3825027276333816,6,2.8320999202809762,36.48484277440054,1,0
22.0,7,2,4,9,3.527243257529967,0.42633192042062423,1,2.5061133672173446,33.962098760329205,3,1
22.0,8,1,5,6,7.471757505197799,0.5306405610756404,2,2.520483498021753,28.174227343767875,2,0
22.0,9,3,6,4,2.36541159859696,0.47798479365926344,1,2.6238571530816746,30.3866485065714,2,1
23.0,0,1,5,12,5.528561825632682,0.6434132181103028,3,2.0591238153551714,26.11211304658175,5,1
23.0,1,6,2,12,2.52672942234896,0.5418784678919984,2,2.300753172821844,25.380946848653846,1,0
23.0,2,8,2,14,6.79193468213982,0.6790106161014973,7,2.1566985433848855,31.179061252897597,2,0
23.0,3,4,6,13,4.139427955704915,0.5204644567730251,1,2.964675615549738,31.950162529823206,4,1
23.0,4,10,4,6,6.595151863308452,0.498955434147619,4,2.4491839818507763,28.776791938873195,4,0
23.0,5,8,2,5,6.770348105636787,0.5167155441453752,2,2.556617983089976,32.51340268799979,3,0
23.0,6,3,3,13,5.599807149566396,0.7438971365247056,5,2.1533373939430067,27.42376680185171,2,1
23.0,7,3,8,3,2.3821086050151004,0.5909998345835117,1,2.344432226063362,30.5706926574506,8,1
23.0,8,8,8,5,5.7498784902562114,0.4369780485752083,3,2.848294618260516,34.115341764737856,4,0
23.0,9,1,4,6,7.887449584732773,0.6271784548570517,6,1.9967472643312998,25.15368643064066,4,0
24.0,0,2,5,8,3.6233555389279486,0.5733370243977973,2,2.4448872145398837,31.32540533477348,3,1
24.0,1,6,6,8,5.033124750340942,0.4774222555649031,3,2.798565633270637,30.427609675018182,4,1
24.0,2,2,3,2,2.8241704758120454,0.5870074814704773,3,2.516219788184291,25.374657767848404,4,0
24.0,3,2,6,7,6.397155123990986,0.6634752184342855,4,2.548113274878956,29.577195957322697,5,1
24.0,4,2,3,11,3.6470400410424695,0.5051165781654355,7,2.5751653313450955,27.689701639321246,6,1
24.0,5,2,4,14,6.238231980859976,0.5300562754098517,1,2.291254791331514,28.31010950957846,3,1
24.0,6,1,8,2,2.822125460217924,0.4438571335346097,1,2.6662964894852332,28.744268243570534,7,1
24.0,7,10,2,7,3.922407716841289,0.4297177090725197,2,2.5203480756926786,32.359244352932436,2,0
24.0,8,4,6,14,2.7119636868472328,0.448600215524096,3,2.5736686827458066,32.099744176992324,2,1
24.0,9,7,5,6,3.705105774270373,0.46883095226297644,3,2.8346017225527658,29.27602077650238,2,0
25.0,0,6,8,10,5.873206138463134,0.4621747306947801,2,2.590002821850695,32.25502051362316,1,1
25.0,1,9,6,14,5.022131655969433,0.4226911667218866,7,3.2258849671363756,27.034377773502506,8,1
25.0,2,10,3,5,5.311618166362799,0.4864908336326025,8,2.3401212377137464,24.475170289221058,3,0
25.0,3,6,3,2,7.121927293646672,0.4611766710097513,2,2.453510500797752,23.949892616939422,4,0
25.0,4,8,2,5,7.556357358909593,0.5923947615371364,4,2.306828676965825,25.6004808447983,6,1
25.0,5,5,4,11,7.515248186322351,0.45801744488947427,4,2.7018457930961453,29.30779265882437,6,0
25.0,6,4,5,6,5.60830442413138,0.5658709635304208,0,2.137784019586025,28.734677997721207,0,1
25.0,7,6,3,9,6.493778905162391,0.6204357075534359,2,2.5960813790691715,34.61136663100658,4,1
25.0,8,4,5,14,4.374666077962584,0.5537987048860981,6,2.7882174688827317,29.87117802808915,0,0
25.0,9,7,6,8,4.32617092903404,0.4682948897154872,5,2.712638016735594,35.85909509432196,4,1
26.0,0,2,5,5,6.894472283756725,0.5484443158161405,4,2.52434122174723,29.12114358633719,4,0
26.0,1,3,6,7,3.270475172314517,0.5932049445315873,0,2.551301873659086,24.403596873032463,8,1
26.0,2,10,2,2,6.751347942774375,0.6018225232012818,0,2.5831323187001214,30.221182623570265,4,1
26.0,3,10,3,7,3.1521402148180675,0.5005387912765168,5,2.2399757909312132,31.518832684367244,2,0
26.0,4,6,3,6,6.830701107897067,0.6019805177120154,4,2.451993967417336,28.628583871097813,3,0
26.0,5,6,6,10,3.419658696245044,0.5020636008207446,2,2.4349028449575916,30.112092910359443,2,0
26.0,6,10,2,12,6.751613737782584,0.48695429355069886,4,2.093501679289423,29.90438224426646,7,1
26.0,7,7,5,2,7.797645786489115,0.5560324823435454,5,2.1046800322440116,20.387000351387783,4,0
